ticker,type,exchange,start_date,end_date,trading_days,file_format,last_close,avg_close,avg_volume,avg_dollar_volume,source,gcs_available,gcs_file,file_size_bytes
historical_data/TYRA,us_equity,US,,,,parquet,,,,,gcs,True,historical_data/TYRA.parquet,51067.0
historical_data/UA,us_equity,US,,,,parquet,,,,,gcs,True,historical_data/UA.parquet,104834.0
historical_data/UAA,us_equity,US,,,,parquet,,,,,gcs,True,historical_data/UAA.parquet,118609.0
historical_data/UCB,us_equity,US,,,,parquet,,,,,gcs,True,historical_data/UCB.parquet,158107.0
historical_data/UCTT,us_equity,US,,,,parquet,,,,,gcs,True,historical_data/UCTT.parquet,123332.0
historical_data/UDMY,us_equity,US,,,,parquet,,,,,gcs,True,historical_data/UDMY.parquet,47962.0
historical_data/UE,us_equity,US,,,,parquet,,,,,gcs,True,historical_data/UE.parquet,157297.0
historical_data/UFCS,us_equity,US,,,,parquet,,,,,gcs,True,historical_data/UFCS.parquet,151847.0
historical_data/ULCC,us_equity,US,,,,parquet,,,,,gcs,True,historical_data/ULCC.parquet,56177.0
historical_data/UMH,us_equity,US,,,,parquet,,,,,gcs,True,historical_data/UMH.parquet,154344.0
historical_data/UNFI,us_equity,US,,,,parquet,,,,,gcs,True,historical_data/UNFI.parquet,125192.0
historical_data/UNIT,us_equity,US,,,,parquet,,,,,gcs,True,historical_data/UNIT.parquet,152328.0
historical_data/UP,us_equity,US,,,,parquet,,,,,gcs,True,historical_data/UP.parquet,54613.0
historical_data/UPB,us_equity,US,,,,parquet,,,,,gcs,True,historical_data/UPB.parquet,18800.0
historical_data/UPBD,us_equity,US,,,,parquet,,,,,gcs,True,historical_data/UPBD.parquet,158450.0
historical_data/UPWK,us_equity,US,,,,parquet,,,,,gcs,True,historical_data/UPWK.parquet,81384.0
historical_data/USA,us_equity,US,,,,parquet,,,,,gcs,True,historical_data/USA.parquet,147948.0
historical_data/USAC,us_equity,US,,,,parquet,,,,,gcs,True,historical_data/USAC.parquet,155506.0
historical_data/USNA,us_equity,US,,,,parquet,,,,,gcs,True,historical_data/USNA.parquet,125450.0
historical_data/USPH,us_equity,US,,,,parquet,,,,,gcs,True,historical_data/USPH.parquet,152855.0
historical_data/UTF,us_equity,US,,,,parquet,,,,,gcs,True,historical_data/UTF.parquet,154006.0
historical_data/UTI,us_equity,US,,,,parquet,,,,,gcs,True,historical_data/UTI.parquet,107565.0
historical_data/UTL,us_equity,US,,,,parquet,,,,,gcs,True,historical_data/UTL.parquet,150771.0
historical_data/UTZ,us_equity,US,,,,parquet,,,,,gcs,True,historical_data/UTZ.parquet,95396.0
historical_data/UVE,us_equity,US,,,,parquet,,,,,gcs,True,historical_data/UVE.parquet,154781.0
historical_data/UVV,us_equity,US,,,,parquet,,,,,gcs,True,historical_data/UVV.parquet,154256.0
historical_data/UXIN,us_equity,US,,,,parquet,,,,,gcs,True,historical_data/UXIN.parquet,73839.0
historical_data/VAC,us_equity,US,,,,parquet,,,,,gcs,True,historical_data/VAC.parquet,158611.0
historical_data/VAL,us_equity,US,,,,parquet,,,,,gcs,True,historical_data/VAL.parquet,59919.0
historical_data/VCV,us_equity,US,,,,parquet,,,,,gcs,True,historical_data/VCV.parquet,148896.0
historical_data/VECO,us_equity,US,,,,parquet,,,,,gcs,True,historical_data/VECO.parquet,114149.0
historical_data/VET,us_equity,US,,,,parquet,,,,,gcs,True,historical_data/VET.parquet,158766.0
historical_data/VGM,us_equity,US,,,,parquet,,,,,gcs,True,historical_data/VGM.parquet,148638.0
historical_data/VIAV,us_equity,US,,,,parquet,,,,,gcs,True,historical_data/VIAV.parquet,105274.0
historical_data/VIR,us_equity,US,,,,parquet,,,,,gcs,True,historical_data/VIR.parquet,75354.0
historical_data/VKQ,us_equity,US,,,,parquet,,,,,gcs,True,historical_data/VKQ.parquet,148657.0
historical_data/VLRS,us_equity,US,,,,parquet,,,,,gcs,True,historical_data/VLRS.parquet,107861.0
historical_data/VMEO,us_equity,US,,,,parquet,,,,,gcs,True,historical_data/VMEO.parquet,50366.0
historical_data/VMO,us_equity,US,,,,parquet,,,,,gcs,True,historical_data/VMO.parquet,149328.0
historical_data/VNET,us_equity,US,,,,parquet,,,,,gcs,True,historical_data/VNET.parquet,111464.0
historical_data/VPG,us_equity,US,,,,parquet,,,,,gcs,True,historical_data/VPG.parquet,107555.0
historical_data/VRE,us_equity,US,,,,parquet,,,,,gcs,True,historical_data/VRE.parquet,156147.0
historical_data/VREX,us_equity,US,,,,parquet,,,,,gcs,True,historical_data/VREX.parquet,100120.0
historical_data/VRNT,us_equity,US,,,,parquet,,,,,gcs,True,historical_data/VRNT.parquet,125922.0
historical_data/VSCO,us_equity,US,,,,parquet,,,,,gcs,True,historical_data/VSCO.parquet,56354.0
historical_data/VSH,us_equity,US,,,,parquet,,,,,gcs,True,historical_data/VSH.parquet,157244.0
historical_data/VSTS,us_equity,US,,,,parquet,,,,,gcs,True,historical_data/VSTS.parquet,34796.0
historical_data/VTEX,us_equity,US,,,,parquet,,,,,gcs,True,historical_data/VTEX.parquet,48099.0
historical_data/VTLE,us_equity,US,,,,parquet,,,,,gcs,True,historical_data/VTLE.parquet,123711.0
historical_data/VTOL,us_equity,US,,,,parquet,,,,,gcs,True,historical_data/VTOL.parquet,108705.0
historical_data/VTS,us_equity,US,,,,parquet,,,,,gcs,True,historical_data/VTS.parquet,44941.0
historical_data/VTYX,us_equity,US,,,,parquet,,,,,gcs,True,historical_data/VTYX.parquet,50199.0
historical_data/VVR,us_equity,US,,,,parquet,,,,,gcs,True,historical_data/VVR.parquet,139319.0
historical_data/VVX,us_equity,US,,,,parquet,,,,,gcs,True,historical_data/VVX.parquet,119402.0
historical_data/VYX,us_equity,US,,,,parquet,,,,,gcs,True,historical_data/VYX.parquet,121824.0
historical_data/WABC,us_equity,US,,,,parquet,,,,,gcs,True,historical_data/WABC.parquet,153633.0
historical_data/WAFD,us_equity,US,,,,parquet,,,,,gcs,True,historical_data/WAFD.parquet,156473.0
historical_data/WASH,us_equity,US,,,,parquet,,,,,gcs,True,historical_data/WASH.parquet,151536.0
historical_data/WB,us_equity,US,,,,parquet,,,,,gcs,True,historical_data/WB.parquet,157736.0
historical_data/WBTN,us_equity,US,,,,parquet,,,,,gcs,True,historical_data/WBTN.parquet,21756.0
historical_data/WD,us_equity,US,,,,parquet,,,,,gcs,True,historical_data/WD.parquet,155223.0
historical_data/WDI,us_equity,US,,,,parquet,,,,,gcs,True,historical_data/WDI.parquet,65328.0
historical_data/WEAV,us_equity,US,,,,parquet,,,,,gcs,True,historical_data/WEAV.parquet,47751.0
historical_data/WEN,us_equity,US,,,,parquet,,,,,gcs,True,historical_data/WEN.parquet,158681.0
historical_data/WERN,us_equity,US,,,,parquet,,,,,gcs,True,historical_data/WERN.parquet,157776.0
historical_data/WGO,us_equity,US,,,,parquet,,,,,gcs,True,historical_data/WGO.parquet,158767.0
historical_data/WHD,us_equity,US,,,,parquet,,,,,gcs,True,historical_data/WHD.parquet,113819.0
historical_data/WHR,us_equity,US,,,,parquet,,,,,gcs,True,historical_data/WHR.parquet,160000.0
historical_data/WIW,us_equity,US,,,,parquet,,,,,gcs,True,historical_data/WIW.parquet,145921.0
historical_data/WKC,us_equity,US,,,,parquet,,,,,gcs,True,historical_data/WKC.parquet,158148.0
historical_data/WLY,us_equity,US,,,,parquet,,,,,gcs,True,historical_data/WLY.parquet,159793.0
historical_data/WNC,us_equity,US,,,,parquet,,,,,gcs,True,historical_data/WNC.parquet,157680.0
historical_data/WOOF,us_equity,US,,,,parquet,,,,,gcs,True,historical_data/WOOF.parquet,57664.0
historical_data/WOR,us_equity,US,,,,parquet,,,,,gcs,True,historical_data/WOR.parquet,158265.0
historical_data/WOW,us_equity,US,,,,parquet,,,,,gcs,True,historical_data/WOW.parquet,89140.0
historical_data/WRBY,us_equity,US,,,,parquet,,,,,gcs,True,historical_data/WRBY.parquet,51696.0
historical_data/WS,us_equity,US,,,,parquet,,,,,gcs,True,historical_data/WS.parquet,32568.0
historical_data/WSBC,us_equity,US,,,,parquet,,,,,gcs,True,historical_data/WSBC.parquet,155868.0
historical_data/WSFS,us_equity,US,,,,parquet,,,,,gcs,True,historical_data/WSFS.parquet,155586.0
historical_data/WSR,us_equity,US,,,,parquet,,,,,gcs,True,historical_data/WSR.parquet,156239.0
historical_data/WT,us_equity,US,,,,parquet,,,,,gcs,True,historical_data/WT.parquet,157302.0
historical_data/WTI,us_equity,US,,,,parquet,,,,,gcs,True,historical_data/WTI.parquet,145111.0
historical_data/WTTR,us_equity,US,,,,parquet,,,,,gcs,True,historical_data/WTTR.parquet,120495.0
historical_data/WU,us_equity,US,,,,parquet,,,,,gcs,True,historical_data/WU.parquet,158799.0
historical_data/WWW,us_equity,US,,,,parquet,,,,,gcs,True,historical_data/WWW.parquet,159286.0
historical_data/XERS,us_equity,US,,,,parquet,,,,,gcs,True,historical_data/XERS.parquet,73118.0
historical_data/XFLT,us_equity,US,,,,parquet,,,,,gcs,True,historical_data/XFLT.parquet,113327.0
historical_data/XHR,us_equity,US,,,,parquet,,,,,gcs,True,historical_data/XHR.parquet,155614.0
historical_data/XIFR,us_equity,US,,,,parquet,,,,,gcs,True,historical_data/XIFR.parquet,158172.0
historical_data/XMTR,us_equity,US,,,,parquet,,,,,gcs,True,historical_data/XMTR.parquet,57077.0
historical_data/XPER,us_equity,US,,,,parquet,,,,,gcs,True,historical_data/XPER.parquet,37477.0
historical_data/XPRO,us_equity,US,,,,parquet,,,,,gcs,True,historical_data/XPRO.parquet,127447.0
historical_data/XRAY,us_equity,US,,,,parquet,,,,,gcs,True,historical_data/XRAY.parquet,160276.0
historical_data/XRX,us_equity,US,,,,parquet,,,,,gcs,True,historical_data/XRX.parquet,159424.0
historical_data/YALA,us_equity,US,,,,parquet,,,,,gcs,True,historical_data/YALA.parquet,55254.0
historical_data/YELP,us_equity,US,,,,parquet,,,,,gcs,True,historical_data/YELP.parquet,116976.0
historical_data/YETI,us_equity,US,,,,parquet,,,,,gcs,True,historical_data/YETI.parquet,86413.0
historical_data/YEXT,us_equity,US,,,,parquet,,,,,gcs,True,historical_data/YEXT.parquet,92608.0
historical_data/YORW,us_equity,US,,,,parquet,,,,,gcs,True,historical_data/YORW.parquet,148830.0
historical_data/YSG,us_equity,US,,,,parquet,,,,,gcs,True,historical_data/YSG.parquet,54936.0
historical_data/ZBIO,us_equity,US,,,,parquet,,,,,gcs,True,historical_data/ZBIO.parquet,19821.0
historical_data/ZD,us_equity,US,,,,parquet,,,,,gcs,True,historical_data/ZD.parquet,148610.0
historical_data/ZGN,us_equity,US,,,,parquet,,,,,gcs,True,historical_data/ZGN.parquet,57844.0
historical_data/ZH,us_equity,US,,,,parquet,,,,,gcs,True,historical_data/ZH.parquet,51106.0
historical_data/ZIM,us_equity,US,,,,parquet,,,,,gcs,True,historical_data/ZIM.parquet,73415.0
historical_data/ZIP,us_equity,US,,,,parquet,,,,,gcs,True,historical_data/ZIP.parquet,55981.0
historical_data/ZTR,us_equity,US,,,,parquet,,,,,gcs,True,historical_data/ZTR.parquet,150624.0
historical_data/ZUMZ,us_equity,US,,,,parquet,,,,,gcs,True,historical_data/ZUMZ.parquet,114316.0
historical_data/ZVRA,us_equity,US,,,,parquet,,,,,gcs,True,historical_data/ZVRA.parquet,106388.0
historical_data/ZYME,us_equity,US,,,,parquet,,,,,gcs,True,historical_data/ZYME.parquet,96863.0
historical_database/master_database,us_equity,US,,,,parquet,,,,,gcs,True,historical_database/master_database.parquet,1574127.0
market_data/AACB/twelvedata_20250825,us_equity,US,,,,csv,,,,,gcs,True,market_data/AACB/twelvedata_20250825.csv,3863.0
market_data/AAMI/twelvedata_20250825,us_equity,US,,,,csv,,,,,gcs,True,market_data/AAMI/twelvedata_20250825.csv,117225.0
market_data/AAOI,us_equity,US,,,,parquet,,,,,gcs,True,market_data/AAOI.parquet,45940.0
market_data/AAPL,us_equity,US,,,,parquet,,,,,gcs,True,market_data/AAPL.parquet,13812.0
market_data/AAPL/twelvedata_20250825,us_equity,US,,,,csv,,,,,gcs,True,market_data/AAPL/twelvedata_20250825.csv,267631.0
market_data/ACB/twelvedata_20250825,us_equity,US,,,,csv,,,,,gcs,True,market_data/ACB/twelvedata_20250825.csv,133357.0
market_data/ACIU,us_equity,US,,,,parquet,,,,,gcs,True,market_data/ACIU.parquet,65003.0
market_data/ACMR,us_equity,US,,,,parquet,,,,,gcs,True,market_data/ACMR.parquet,78826.0
market_data/ACMR/twelvedata_20250825,us_equity,US,,,,csv,,,,,gcs,True,market_data/ACMR/twelvedata_20250825.csv,91744.0
market_data/ACV,us_equity,US,,,,parquet,,,,,gcs,True,market_data/ACV.parquet,40904.0
market_data/ADAP,us_equity,US,,,,parquet,,,,,gcs,True,market_data/ADAP.parquet,64509.0
market_data/ADMS,us_equity,US,,,,parquet,,,,,gcs,True,market_data/ADMS.parquet,13038.0
market_data/ADPT/twelvedata_20250825,us_equity,US,,,,csv,,,,,gcs,True,market_data/ADPT/twelvedata_20250825.csv,64834.0
market_data/ADVM,us_equity,US,,,,parquet,,,,,gcs,True,market_data/ADVM.parquet,77111.0
market_data/AGMH,us_equity,US,,,,parquet,,,,,gcs,True,market_data/AGMH.parquet,18187.0
market_data/AGTC,us_equity,US,,,,parquet,,,,,gcs,True,market_data/AGTC.parquet,23413.0
market_data/AHPA,us_equity,US,,,,parquet,,,,,gcs,True,market_data/AHPA.parquet,30796.0
market_data/AIMT,us_equity,US,,,,parquet,,,,,gcs,True,market_data/AIMT.parquet,4659.0
market_data/AIN/twelvedata_20250825,us_equity,US,,,,csv,,,,,gcs,True,market_data/AIN/twelvedata_20250825.csv,216413.0
market_data/AIRJ/twelvedata_20250825,us_equity,US,,,,csv,,,,,gcs,True,market_data/AIRJ/twelvedata_20250825.csv,34515.0
market_data/AKBA,us_equity,US,,,,parquet,,,,,gcs,True,market_data/AKBA.parquet,39218.0
market_data/AKER,us_equity,US,,,,parquet,,,,,gcs,True,market_data/AKER.parquet,4516.0
market_data/AKTS,us_equity,US,,,,parquet,,,,,gcs,True,market_data/AKTS.parquet,45326.0
market_data/ALPN,us_equity,US,,,,parquet,,,,,gcs,True,market_data/ALPN.parquet,32109.0
market_data/AMBI/twelvedata_20250825,us_equity,US,,,,csv,,,,,gcs,True,market_data/AMBI/twelvedata_20250825.csv,46390.0
market_data/AMC,us_equity,US,,,,parquet,,,,,gcs,True,market_data/AMC.parquet,11357.0
market_data/AMD,us_equity,US,,,,parquet,,,,,gcs,True,market_data/AMD.parquet,99248.0
market_data/AMR,us_equity,US,,,,parquet,,,,,gcs,True,market_data/AMR.parquet,69351.0
market_data/AMR/fmp_20250825,us_equity,US,,,,csv,,,,,gcs,True,market_data/AMR/fmp_20250825.csv,56238.0
market_data/AMR/twelvedata_20250825,us_equity,US,,,,csv,,,,,gcs,True,market_data/AMR/twelvedata_20250825.csv,88479.0
market_data/AMRK,us_equity,US,,,,parquet,,,,,gcs,True,market_data/AMRK.parquet,84708.0
market_data/ANAB,us_equity,US,,,,parquet,,,,,gcs,True,market_data/ANAB.parquet,72903.0
market_data/ANIP/fmp_20250825,us_equity,US,,,,csv,,,,,gcs,True,market_data/ANIP/fmp_20250825.csv,53149.0
market_data/ANNA/fmp_20250825,us_equity,US,,,,csv,,,,,gcs,True,market_data/ANNA/fmp_20250825.csv,33696.0
market_data/ANTA/fmp_20250825,us_equity,US,,,,csv,,,,,gcs,True,market_data/ANTA/fmp_20250825.csv,3012.0
market_data/ANY,us_equity,US,,,,parquet,,,,,gcs,True,market_data/ANY.parquet,27384.0
market_data/APRN,us_equity,US,,,,parquet,,,,,gcs,True,market_data/APRN.parquet,30638.0
market_data/APVO,us_equity,US,,,,parquet,,,,,gcs,True,market_data/APVO.parquet,46889.0
market_data/AQMS,us_equity,US,,,,parquet,,,,,gcs,True,market_data/AQMS.parquet,56139.0
market_data/ARDT/fmp_20250825,us_equity,US,,,,csv,,,,,gcs,True,market_data/ARDT/fmp_20250825.csv,11810.0
market_data/ARLO/fmp_20250825,us_equity,US,,,,csv,,,,,gcs,True,market_data/ARLO/fmp_20250825.csv,50962.0
market_data/ARQT/twelvedata_20250825,us_equity,US,,,,csv,,,,,gcs,True,market_data/ARQT/twelvedata_20250825.csv,59678.0
market_data/ASC,us_equity,US,,,,parquet,,,,,gcs,True,market_data/ASC.parquet,42707.0
market_data/ASIX,us_equity,US,,,,parquet,,,,,gcs,True,market_data/ASIX.parquet,70750.0
market_data/ASPN,us_equity,US,,,,parquet,,,,,gcs,True,market_data/ASPN.parquet,48266.0
market_data/ASTI,us_equity,US,,,,parquet,,,,,gcs,True,market_data/ASTI.parquet,42056.0
market_data/ATAC,us_equity,US,,,,parquet,,,,,gcs,True,market_data/ATAC.parquet,7603.0
market_data/ATER,us_equity,US,,,,parquet,,,,,gcs,True,market_data/ATER.parquet,25868.0
market_data/ATLN/twelvedata_20250825,us_equity,US,,,,csv,,,,,gcs,True,market_data/ATLN/twelvedata_20250825.csv,37997.0
market_data/ATOS,us_equity,US,,,,parquet,,,,,gcs,True,market_data/ATOS.parquet,20832.0
market_data/ATRC/twelvedata_20250825,us_equity,US,,,,csv,,,,,gcs,True,market_data/ATRC/twelvedata_20250825.csv,206970.0
market_data/ATXI,us_equity,US,,,,parquet,,,,,gcs,True,market_data/ATXI.parquet,29848.0
market_data/AUBN,us_equity,US,,,,parquet,,,,,gcs,True,market_data/AUBN.parquet,65035.0
market_data/AUDC/twelvedata_20250825,us_equity,US,,,,csv,,,,,gcs,True,market_data/AUDC/twelvedata_20250825.csv,197664.0
market_data/AUMN,us_equity,US,,,,parquet,,,,,gcs,True,market_data/AUMN.parquet,47664.0
market_data/AUPH,us_equity,US,,,,parquet,,,,,gcs,True,market_data/AUPH.parquet,44050.0
market_data/AVBC/twelvedata_20250825,us_equity,US,,,,csv,,,,,gcs,True,market_data/AVBC/twelvedata_20250825.csv,755.0
market_data/AVIR/fmp_20250825,us_equity,US,,,,csv,,,,,gcs,True,market_data/AVIR/fmp_20250825.csv,47845.0
market_data/AVNW/fmp_20250825,us_equity,US,,,,csv,,,,,gcs,True,market_data/AVNW/fmp_20250825.csv,52576.0
market_data/AXON,us_equity,US,,,,parquet,,,,,gcs,True,market_data/AXON.parquet,52949.0
market_data/AXSM,us_equity,US,,,,parquet,,,,,gcs,True,market_data/AXSM.parquet,75783.0
market_data/AXXA,us_equity,US,,,,parquet,,,,,gcs,True,market_data/AXXA.parquet,40323.0
market_data/AYTU,us_equity,US,,,,parquet,,,,,gcs,True,market_data/AYTU.parquet,21359.0
market_data/AZRX,us_equity,US,,,,parquet,,,,,gcs,True,market_data/AZRX.parquet,69498.0
market_data/BACC/fmp_20250825,us_equity,US,,,,csv,,,,,gcs,True,market_data/BACC/fmp_20250825.csv,987.0
market_data/BAND,us_equity,US,,,,parquet,,,,,gcs,True,market_data/BAND.parquet,75768.0
market_data/BATRA,us_equity,US,,,,parquet,,,,,gcs,True,market_data/BATRA.parquet,45775.0
market_data/BBIG,us_equity,US,,,,parquet,,,,,gcs,True,market_data/BBIG.parquet,14552.0
market_data/BCRX/fmp_20250825,us_equity,US,,,,csv,,,,,gcs,True,market_data/BCRX/fmp_20250825.csv,51674.0
market_data/BGSF,us_equity,US,,,,parquet,,,,,gcs,True,market_data/BGSF.parquet,69676.0
market_data/BHVN,us_equity,US,,,,parquet,,,,,gcs,True,market_data/BHVN.parquet,31870.0
market_data/BLCM,us_equity,US,,,,parquet,,,,,gcs,True,market_data/BLCM.parquet,31697.0
market_data/BNTC,us_equity,US,,,,parquet,,,,,gcs,True,market_data/BNTC.parquet,42369.0
market_data/BOTJ,us_equity,US,,,,parquet,,,,,gcs,True,market_data/BOTJ.parquet,59309.0
market_data/BOXL,us_equity,US,,,,parquet,,,,,gcs,True,market_data/BOXL.parquet,25477.0
market_data/BRGO,us_equity,US,,,,parquet,,,,,gcs,True,market_data/BRGO.parquet,30801.0
market_data/BRQS,us_equity,US,,,,parquet,,,,,gcs,True,market_data/BRQS.parquet,31375.0
market_data/BTAI,us_equity,US,,,,parquet,,,,,gcs,True,market_data/BTAI.parquet,30730.0
market_data/BTBT,us_equity,US,,,,parquet,,,,,gcs,True,market_data/BTBT.parquet,24970.0
market_data/BVXV,us_equity,US,,,,parquet,,,,,gcs,True,market_data/BVXV.parquet,26382.0
market_data/BWAY/twelvedata_20250825,us_equity,US,,,,csv,,,,,gcs,True,market_data/BWAY/twelvedata_20250825.csv,61410.0
market_data/BXRX,us_equity,US,,,,parquet,,,,,gcs,True,market_data/BXRX.parquet,30197.0
market_data/BYSI,us_equity,US,,,,parquet,,,,,gcs,True,market_data/BYSI.parquet,24778.0
market_data/CAN,us_equity,US,,,,parquet,,,,,gcs,True,market_data/CAN.parquet,27696.0
market_data/CASH/twelvedata_20250825,us_equity,US,,,,csv,,,,,gcs,True,market_data/CASH/twelvedata_20250825.csv,231262.0
market_data/CATX/twelvedata_20250825,us_equity,US,,,,csv,,,,,gcs,True,market_data/CATX/twelvedata_20250825.csv,176283.0
market_data/CBAN/twelvedata_20250825,us_equity,US,,,,csv,,,,,gcs,True,market_data/CBAN/twelvedata_20250825.csv,191829.0
market_data/CBAY,us_equity,US,,,,parquet,,,,,gcs,True,market_data/CBAY.parquet,31449.0
market_data/CBIO/twelvedata_20250825,us_equity,US,,,,csv,,,,,gcs,True,market_data/CBIO/twelvedata_20250825.csv,119832.0
market_data/CDLR/twelvedata_20250825,us_equity,US,,,,csv,,,,,gcs,True,market_data/CDLR/twelvedata_20250825.csv,17734.0
market_data/CDLX,us_equity,US,,,,parquet,,,,,gcs,True,market_data/CDLX.parquet,73432.0
market_data/CDNA,us_equity,US,,,,parquet,,,,,gcs,True,market_data/CDNA.parquet,50221.0
market_data/CDTX,us_equity,US,,,,parquet,,,,,gcs,True,market_data/CDTX.parquet,58060.0
market_data/CDZI/twelvedata_20250825,us_equity,US,,,,csv,,,,,gcs,True,market_data/CDZI/twelvedata_20250825.csv,197778.0
market_data/CEI,us_equity,US,,,,parquet,,,,,gcs,True,market_data/CEI.parquet,23977.0
